,home_team,away_team,result,goals_h,goals_a,round,ball_poss_h,ball_poss_a,goal_attempts_h,goal_attempts_a,shots_on_h,shots_on_a,shots_off_h,shots_off_a,shots_blocked_h,shots_blocked_a,free_kicks_h,free_kicks_a,corner_kicks_h,corner_kicks_a,offsides_h,offsides_a,thorw-in_h,thorw-in_a,goalkeeper_saves_h,goalkeeper_saves_a,fouls_h,fouls_a,yellow_h,yellow_a,red_h,red_a,passes_h,passes_a,passes_completed_h,passes_completed_a,tackles_h,tackles_a,attacks_h,attacks_a,attacks_dang_h,attacks_dang_a,odds_avg_h,odds_avg_a,odds_avg_d,date
280,Piast Gliwice,Zagłębie Sosnowiec,D,0,0,16,69,31,17,6,4,4,13,2,,,,,11,8,3,4,,,4,4,14,18,,,0.0,1.0,,,,,,,127,108,102,85,1.73,5.3,3.725,2018-11-23
143,Lech Poznań,Wisła Płock,H,2,1,16,55,45,13,7,4,3,9,4,,,,,3,3,0,3,,,2,2,12,13,,,1.0,3.0,,,,,,,92,86,58,44,1.95,3.9,3.6,2018-11-24
142,Cracovia,Śląsk Wrocław,D,1,1,16,53,47,15,19,5,6,10,13,,,,,2,9,0,2,,,5,4,14,19,,,1.0,4.0,,,,,,,108,97,82,79,2.62,2.86,3.22,2018-11-24
144,Korona Kielce,Górnik Zabrze,H,4,2,16,53,47,20,14,11,8,9,6,,,,,5,2,1,2,,,6,7,11,12,,,2.0,1.0,,,,,,,105,119,88,94,1.75,5.1,3.6,2018-11-24
141,Pogoń Szczecin,Miedź Legnica,H,2,0,16,59,41,15,9,10,4,5,5,,,,,8,5,2,1,,,4,8,9,14,,,1.0,4.0,,,,,,,114,75,73,62,1.68,5.4,3.85,2018-11-25
140,Zagłębie Lubin,Legia Warszawa,A,0,1,16,51,49,8,16,2,4,6,12,,,,,3,5,3,2,,,3,2,17,21,,,3.0,2.0,,,,,,,115,119,69,79,3.85,2.03,3.5,2018-11-25
139,Lechia Gdańsk,Jagiellonia Białystok,H,3,2,16,36,64,8,10,3,4,5,6,,,,,2,4,5,2,,,2,0,13,17,,,1.0,5.0,,,,,,,93,105,64,85,2.6,2.9,3.2,2018-11-25
138,Arka Gdynia,Wisła Kraków,H,4,1,16,58,42,32,20,12,6,20,14,,,,,14,9,2,0,,,5,8,11,9,,,1.0,1.0,,,,,,,97,62,103,63,2.42,3.05,3.25,2018-11-26
279,Śląsk Wrocław,Lechia Gdańsk,A,0,2,17,58,42,15,10,2,4,13,6,,,,,7,4,0,1,,,2,2,10,21,,,2.0,4.0,,,,,,,116,85,86,53,2.55,3.0,3.15,2018-11-30
137,Jagiellonia Białystok,Arka Gdynia,H,3,1,17,51,49,19,13,8,5,11,8,,,,,7,3,1,0,,,4,5,8,22,1.0,0.0,0.0,2.0,,,,,,,115,97,78,58,1.9,4.35,3.4,2018-11-30
136,Wisła Płock,Górnik Zabrze,A,0,4,17,56,44,15,11,6,6,9,5,,,,,5,2,3,8,,,2,6,7,19,,,1.0,1.0,,,,,,,150,139,106,82,1.82,4.55,3.6,2018-12-01
135,Miedź Legnica,Wisła Kraków,H,2,0,17,32,68,10,9,2,3,8,6,,,,,2,7,1,4,,,3,1,10,4,,,,,,,,,,,87,173,43,137,2.55,2.89,3.3,2018-12-01
134,Legia Warszawa,Korona Kielce,H,3,0,17,49,51,12,7,7,3,5,4,,,0.0,22.0,3,3,2,2,,,3,4,20,26,0.0,1.0,3.0,4.0,,,,,,,110,122,55,47,1.84,4.7,3.5,2018-12-01
132,Cracovia,Lech Poznań,H,1,0,17,45,55,8,13,1,4,7,9,,,,,5,5,3,0,,,4,1,15,19,,,1.0,1.0,,,,,,,99,118,52,56,2.8,2.65,3.2,2018-12-02
133,Zagłębie Sosnowiec,Zagłębie Lubin,A,1,2,17,49,51,16,9,6,3,10,6,,,,,8,4,1,2,,,1,5,20,17,,,2.0,4.0,,,,,,,98,110,80,74,2.6,2.82,3.3,2018-12-02
131,Piast Gliwice,Pogoń Szczecin,H,3,0,17,45,55,11,12,6,5,5,7,,,,,0,9,4,1,,,5,3,19,18,0.0,1.0,0.0,2.0,,,,,,,119,128,48,92,2.65,2.81,3.18,2018-12-03
130,Lech Poznań,Śląsk Wrocław,H,2,0,18,63,37,11,7,5,3,6,4,,,,,2,0,0,4,,,3,3,18,25,,,3.0,3.0,,,,,,,113,90,66,36,1.92,4.2,3.55,2018-12-07
278,Zagłębie Lubin,Piast Gliwice,D,2,2,18,39,61,12,15,7,4,5,11,,,,,4,6,3,0,,,2,5,12,17,,,2.0,7.0,,,,,,,103,140,65,90,2.73,2.65,3.3,2018-12-07
129,Pogoń Szczecin,Zagłębie Sosnowiec,H,1,0,18,55,45,14,7,5,3,9,4,,,,,4,5,2,2,,,3,4,12,22,0.0,1.0,2.0,3.0,,,,,,,132,111,93,73,1.6,5.8,4.1,2018-12-08
128,Korona Kielce,Wisła Płock,D,2,2,18,49,51,10,4,7,3,3,1,,,,,5,7,1,2,,,1,5,24,17,,,4.0,3.0,,,,,,,103,96,67,56,2.1,3.65,3.42,2018-12-08
127,Wisła Kraków,Jagiellonia Białystok,D,2,2,18,42,58,10,26,7,8,3,18,,,,,3,6,0,1,,,6,5,5,10,,,2.0,2.0,,,,,,,88,105,60,107,3.0,2.42,3.35,2018-12-08
126,Górnik Zabrze,Miedź Legnica,A,1,3,18,46,54,13,20,6,4,7,16,,,,,3,5,3,1,,,1,5,15,13,,,2.0,3.0,,,,,,,107,104,81,57,2.23,3.35,3.4,2018-12-09
125,Lechia Gdańsk,Legia Warszawa,D,0,0,18,42,58,11,8,2,2,9,6,,,,,7,5,1,2,,,2,2,13,13,,,1.0,1.0,,,,,,,71,103,68,66,2.92,2.55,3.2,2018-12-09
124,Arka Gdynia,Cracovia,A,0,3,18,61,39,11,7,5,4,6,3,,,,,9,5,2,1,,,1,5,18,15,,,1.0,0.0,,,,,,,96,64,91,51,2.3,3.3,3.25,2018-12-10
123,Jagiellonia Białystok,Zagłębie Lubin,A,0,4,19,59,41,16,17,5,12,11,5,,,,,7,8,0,2,,,8,5,9,13,,,1.0,1.0,,,,,,,90,92,67,61,1.7,5.3,3.8,2018-12-14
277,Wisła Płock,Wisła Kraków,A,1,2,19,51,49,22,8,5,3,17,5,,,,,10,3,2,2,,,1,4,17,16,,,3.0,1.0,,,,,,,115,105,107,65,1.92,4.0,3.6,2018-12-14
120,Legia Warszawa,Piast Gliwice,H,2,0,19,55,45,13,7,4,1,9,6,,,,,6,5,1,3,,,1,2,24,17,,,4.0,3.0,,,,,,,91,88,54,44,1.67,5.6,3.8,2018-12-15
121,Górnik Zabrze,Arka Gdynia,D,1,1,19,47,53,17,10,4,3,13,7,,,,,7,4,4,4,,,2,3,14,20,,,2.0,4.0,,,,,,,111,90,91,56,2.6,2.86,3.2,2018-12-15
122,Cracovia,Pogoń Szczecin,H,2,1,19,44,56,17,17,6,5,11,12,,,,,4,4,1,3,,,4,4,17,20,0.0,1.0,3.0,3.0,,,,,,,81,100,72,67,2.65,2.88,3.1,2018-12-15
119,Śląsk Wrocław,Korona Kielce,D,1,1,19,42,58,9,18,6,2,3,16,,,,,2,7,3,0,,,1,5,12,26,1.0,0.0,3.0,5.0,,,,,,,104,117,68,74,2.52,2.88,3.3,2018-12-16
118,Zagłębie Sosnowiec,Lech Poznań,A,0,6,19,60,40,11,9,3,8,8,1,,,,,3,6,4,0,,,2,3,12,11,,,2.0,1.0,,,,,,,121,79,85,57,3.7,2.05,3.45,2018-12-16
117,Miedź Legnica,Lechia Gdańsk,D,0,0,19,51,49,9,14,3,4,6,10,,,,,3,3,2,1,,,4,3,11,10,,,3.0,2.0,,,,,,,139,142,63,104,3.25,2.35,3.25,2018-12-17
116,Zagłębie Sosnowiec,Legia Warszawa,A,2,3,20,45,55,8,24,3,10,5,14,,,,,3,10,3,1,,,7,1,23,15,,,1.0,2.0,,,,,,,89,89,56,90,6.8,1.51,4.3,2018-12-20
276,Pogoń Szczecin,Śląsk Wrocław,H,2,1,20,54,46,15,10,6,2,9,8,,,,,3,6,5,2,,,1,4,5,12,,,1.0,4.0,,,,,,,172,117,100,61,1.96,4.1,3.4,2018-12-20
115,Piast Gliwice,Jagiellonia Białystok,D,1,1,20,59,41,14,9,4,5,10,4,,,,,9,5,5,1,,,4,3,11,14,,,1.0,2.0,,,,,,,119,93,79,60,2.65,2.78,3.25,2018-12-21
114,Arka Gdynia,Wisła Płock,D,3,3,20,67,33,13,9,6,6,7,3,,,,,13,1,1,2,,,3,3,21,11,,,1.0,2.0,,,,,,,77,62,83,50,2.42,2.98,3.35,2018-12-21
113,Wisła Kraków,Lech Poznań,A,0,1,20,48,52,11,14,4,5,7,9,,,,,4,4,1,3,,,4,4,14,10,,,,,,,,,,,116,93,77,63,3.4,2.2,3.4,2018-12-21
110,Lechia Gdańsk,Górnik Zabrze,H,4,0,20,45,55,11,12,5,1,6,11,,,,,3,12,2,1,,,1,1,10,9,,,1.0,2.0,,,,,,,95,85,57,81,1.63,5.6,3.9,2018-12-22
112,Korona Kielce,Miedź Legnica,D,0,0,20,47,53,20,12,5,9,15,3,,,,,9,8,0,1,,,9,5,8,16,,,2.0,2.0,,,,,,,93,92,86,74,1.85,4.45,3.55,2018-12-22
111,Zagłębie Lubin,Cracovia,A,1,2,20,47,53,10,17,4,5,6,12,,,,,3,1,2,0,,,3,3,16,14,1.0,0.0,2.0,1.0,,,,,,,117,128,71,79,2.4,3.15,3.2,2018-12-22
109,Lech Poznań,Zagłębie Lubin,A,1,2,21,42,58,18,20,5,9,13,11,,,,,5,15,1,1,,,7,4,19,12,,,1.0,2.0,,,,,,,90,112,58,93,1.81,5.1,3.6,2019-02-08
275,Miedź Legnica,Jagiellonia Białystok,A,0,3,21,58,42,12,7,3,5,9,2,,,,,7,5,2,0,,,2,3,12,10,1.0,0.0,2.0,1.0,,,,,,,153,89,88,48,3.1,2.42,3.4,2019-02-08
108,Śląsk Wrocław,Zagłębie Sosnowiec,H,2,0,21,46,54,23,8,9,2,14,6,,,,,12,5,2,1,,,2,7,21,14,0.0,1.0,2.0,3.0,,,,,,,108,107,97,61,1.82,4.75,3.75,2019-02-09
107,Cracovia,Piast Gliwice,H,2,1,21,43,57,13,6,7,1,6,5,,,,,4,4,3,1,,,0,5,16,18,,,0.0,2.0,,,,,,,100,102,80,74,2.47,3.15,3.25,2019-02-09
106,Lechia Gdańsk,Pogoń Szczecin,H,2,1,21,38,62,9,12,5,6,4,6,,,,,2,4,0,0,,,5,3,17,12,,,4.0,1.0,,,,,,,74,101,47,85,2.3,3.35,3.35,2019-02-09
105,Arka Gdynia,Korona Kielce,A,1,2,21,54,46,11,14,5,5,6,9,,,,,7,3,4,2,,,3,4,14,16,,,3.0,1.0,,,,,,,102,75,79,60,2.4,3.2,3.3,2019-02-10
104,Wisła Płock,Legia Warszawa,A,0,1,21,47,53,12,16,3,7,9,9,,,,,4,6,3,3,,,6,3,17,17,,,1.0,1.0,,,,,,,106,109,68,62,3.75,2.12,3.5,2019-02-10
103,Górnik Zabrze,Wisła Kraków,H,2,0,21,47,53,21,12,5,5,16,7,,,,,3,7,2,0,,,5,3,13,13,,,2.0,1.0,,,,,,,95,99,76,70,2.45,2.97,3.5,2019-02-11
102,Piast Gliwice,Lech Poznań,H,4,0,22,52,48,9,4,5,2,4,2,,,,,3,5,1,2,,,2,1,13,7,,,0.0,1.0,,,,,,,112,98,65,72,2.73,2.85,3.05,2019-02-15
274,Pogoń Szczecin,Górnik Zabrze,H,3,1,22,48,52,16,11,5,6,11,5,,,,,5,4,1,1,,,5,2,9,20,,,2.0,4.0,,,,,,,91,97,57,55,1.73,4.8,3.75,2019-02-15
101,Jagiellonia Białystok,Wisła Płock,H,1,0,22,49,51,10,7,4,2,6,5,,,,,2,2,5,3,,,2,3,14,16,,,3.0,2.0,,,,,,,93,102,49,51,1.91,4.2,3.65,2019-02-16
99,Korona Kielce,Lechia Gdańsk,D,0,0,22,47,53,10,15,1,7,9,8,,,,,7,7,1,2,,,7,1,18,15,,,4.0,1.0,,,,,,,82,99,50,56,2.7,2.87,3.0,2019-02-16
100,Zagłębie Sosnowiec,Arka Gdynia,H,3,2,22,49,51,16,6,9,3,7,3,,,,,10,7,2,0,,,1,6,17,18,,,0.0,3.0,,,,,,,87,92,93,78,2.65,2.72,3.35,2019-02-16
98,Zagłębie Lubin,Miedź Legnica,H,3,0,22,45,55,19,20,10,4,9,16,,,,,6,11,1,7,,,4,7,15,8,,,,,,,,,,,128,129,77,99,1.9,4.4,3.55,2019-02-17
97,Legia Warszawa,Cracovia,A,0,2,22,66,34,14,11,4,3,10,8,,,,,8,3,1,3,,,1,4,19,17,1.0,0.0,4.0,5.0,,,,,,,104,82,76,38,1.63,5.9,3.85,2019-02-17
96,Wisła Kraków,Śląsk Wrocław,H,1,0,22,61,39,6,14,3,2,3,12,,,,,2,10,1,4,,,2,2,27,12,,,3.0,3.0,,,,,,,89,78,60,77,2.93,2.48,3.37,2019-02-18
95,Korona Kielce,Pogoń Szczecin,D,1,1,23,52,48,7,17,2,4,5,13,,,,,5,9,3,2,,,3,1,20,16,,,2.0,4.0,,,,,,,104,88,88,95,2.7,2.87,3.15,2019-02-22
273,Arka Gdynia,Piast Gliwice,A,1,2,23,51,49,12,7,5,2,7,5,,,,,2,3,2,0,,,0,4,18,18,,,3.0,2.0,,,,,,,91,89,67,75,2.83,2.7,3.2,2019-02-22
94,Górnik Zabrze,Zagłębie Sosnowiec,H,2,1,23,46,54,12,17,5,5,7,12,,,,,2,3,1,1,,,4,3,20,15,0.0,1.0,4.0,3.0,,,,,,,84,114,55,74,2.07,3.85,3.4,2019-02-23
92,Lechia Gdańsk,Wisła Kraków,H,1,0,23,48,52,11,12,3,0,8,12,,,,,3,2,1,1,,,0,2,12,13,,,2.0,1.0,,,,,,,101,96,71,60,1.68,5.4,4.0,2019-02-23
93,Lech Poznań,Legia Warszawa,H,2,0,23,48,52,8,8,4,1,4,7,,,,,1,5,0,3,,,1,2,21,15,,,4.0,2.0,,,,,,,116,124,49,80,3.15,2.42,3.2,2019-02-23
90,Cracovia,Jagiellonia Białystok,H,1,0,23,50,50,16,8,3,4,13,4,,,,,2,6,2,2,,,4,2,14,15,,,0.0,2.0,,,,,,,93,90,63,63,2.43,3.25,3.1,2019-02-24
91,Miedź Legnica,Wisła Płock,H,2,1,23,58,42,13,13,7,3,6,10,,,,,4,3,1,1,,,2,5,23,10,,,2.0,3.0,,,,,,,128,114,65,68,2.6,2.82,3.3,2019-02-24
89,Śląsk Wrocław,Zagłębie Lubin,H,2,0,23,48,52,11,4,5,3,6,1,,,,,5,6,4,0,,,3,3,18,17,,,0.0,2.0,,,,,,,113,143,78,70,2.3,3.05,3.25,2019-02-25
88,Legia Warszawa,Miedź Legnica,H,2,0,24,53,47,10,4,5,2,5,2,,,,,3,1,1,1,,,2,3,4,16,,,,,,,,,,,119,112,66,37,1.52,6.7,4.25,2019-03-01
272,Piast Gliwice,Śląsk Wrocław,H,2,0,24,55,45,6,5,3,2,3,3,,,,,4,3,1,2,,,2,1,16,7,,,1.0,0.0,,,,,,,110,129,76,85,2.25,3.4,3.3,2019-03-01
87,Zagłębie Sosnowiec,Korona Kielce,H,4,1,24,46,54,12,15,6,5,6,10,,,,,9,2,3,1,,,4,2,24,22,0.0,1.0,1.0,3.0,,,,,,,85,112,72,78,2.91,2.47,3.35,2019-03-02
86,Jagiellonia Białystok,Górnik Zabrze,D,2,2,24,57,43,19,9,5,3,14,6,,,,,3,3,1,5,,,1,3,7,16,,,3.0,1.0,,,,,,,117,112,82,57,1.77,5.0,3.75,2019-03-02
85,Wisła Płock,Cracovia,H,3,2,24,47,53,13,10,9,5,4,5,,,,,4,2,0,0,,,3,6,16,16,2.0,0.0,2.0,3.0,,,,,,,89,101,45,68,3.05,2.55,3.15,2019-03-02
84,Wisła Kraków,Pogoń Szczecin,A,2,3,24,55,45,12,12,4,6,8,6,,,,,9,2,0,3,,,3,2,24,16,,,3.0,1.0,,,,,,,98,107,102,69,3.05,2.36,3.3,2019-03-03
83,Lech Poznań,Arka Gdynia,H,1,0,24,44,56,9,15,4,5,5,10,,,,,4,0,1,1,,,5,3,13,14,,,2.0,0.0,,,,,,,111,102,66,55,1.67,5.8,3.7,2019-03-03
82,Zagłębie Lubin,Lechia Gdańsk,H,2,1,24,48,52,6,6,3,4,3,2,,,,,1,5,0,4,,,3,1,11,19,,,4.0,2.0,,,,,,,109,153,53,99,2.9,2.65,3.15,2019-03-04
271,Górnik Zabrze,Piast Gliwice,A,0,2,25,51,49,13,12,7,5,6,7,,,,,3,4,4,1,,,3,7,18,18,1.0,0.0,4.0,2.0,,,,,,,100,95,80,63,2.84,2.55,3.25,2019-03-08
81,Śląsk Wrocław,Jagiellonia Białystok,H,2,0,25,52,48,9,7,3,3,6,4,,,,,6,4,4,0,,,3,1,24,21,0.0,1.0,1.0,2.0,,,,,,,119,136,85,68,2.425,3.05,3.275,2019-03-08
80,Cracovia,Zagłębie Sosnowiec,H,2,1,25,53,47,12,8,3,3,9,5,,,,,5,2,1,2,,,2,1,16,18,,,2.0,3.0,,,,,,,99,97,81,66,1.6749999999999998,5.25,3.775,2019-03-09
79,Korona Kielce,Wisła Kraków,A,2,6,25,53,47,14,13,5,6,9,7,,,,,9,3,6,6,,,0,3,18,15,,,3.0,3.0,,,,,,,94,94,70,46,2.05,3.875,3.35,2019-03-09
78,Arka Gdynia,Legia Warszawa,A,1,2,25,44,56,12,15,5,6,7,9,,,,,4,2,1,1,,,4,4,14,21,,,1.0,3.0,,,,,,,101,68,77,49,4.2,1.935,3.475,2019-03-09
76,Miedź Legnica,Lech Poznań,H,3,2,25,46,54,16,5,6,2,10,3,,,,,6,4,0,3,,,0,3,17,11,,,1.0,0.0,,,,,,,113,147,70,84,3.1500000000000004,2.315,3.325,2019-03-10
77,Pogoń Szczecin,Zagłębie Lubin,A,0,3,25,56,44,12,15,3,5,9,10,,,,,8,3,1,1,,,2,3,17,14,,,4.0,3.0,,,,,,,94,92,71,54,1.735,4.8,3.75,2019-03-10
75,Lechia Gdańsk,Wisła Płock,D,1,1,25,59,41,14,11,3,3,11,8,,,,,7,2,4,0,,,2,2,20,17,0.0,1.0,3.0,5.0,,,,,,,83,76,91,46,1.685,5.425,3.85,2019-03-11
270,Wisła Płock,Pogoń Szczecin,A,0,2,26,58,42,13,11,0,4,13,7,,,,,9,3,2,2,,,2,0,14,15,,,2.0,4.0,,,,,,,140,119,110,67,2.7,2.7,3.3,2019-03-15
74,Lech Poznań,Górnik Zabrze,A,0,3,26,59,41,18,11,4,6,14,5,,,,,7,7,1,2,,,3,4,9,13,,,1.0,3.0,,,,,,,143,110,115,66,1.83,4.7,3.7,2019-03-15
73,Jagiellonia Białystok,Korona Kielce,A,1,3,26,62,38,13,15,3,7,10,8,,,,,2,8,0,6,,,4,2,15,24,,,3.0,3.0,,,,,,,105,108,54,59,2.05,3.85,3.35,2019-03-16
71,Legia Warszawa,Śląsk Wrocław,H,1,0,26,50,50,10,10,4,4,6,6,,,,,5,6,1,3,,,4,4,18,20,1.0,0.0,1.0,4.0,,,,,,,106,131,59,61,1.83,4.75,3.5,2019-03-16
72,Zagłębie Sosnowiec,Lechia Gdańsk,A,0,1,26,58,42,17,18,2,8,15,10,,,,,6,4,0,2,,,7,2,13,11,,,2.0,1.0,,,,,,,111,98,96,76,3.45,2.2,3.35,2019-03-16
68,Wisła Kraków,Cracovia,H,3,2,26,45,55,10,26,3,6,7,20,,,,,1,9,0,1,,,4,1,23,11,,,3.0,2.0,,,,,,,71,90,39,85,2.75,2.7,3.2,2019-03-17
70,Zagłębie Lubin,Arka Gdynia,D,0,0,26,56,44,16,4,4,2,12,2,,,,,11,3,3,3,,,2,4,13,16,,,2.0,2.0,,,,,,,135,95,116,56,2.1,3.75,3.35,2019-03-17
69,Piast Gliwice,Miedź Legnica,H,2,1,26,52,48,14,5,4,2,10,3,,,,,3,2,0,2,,,1,2,11,15,,,2.0,2.0,,,,,,,113,100,85,51,1.81,4.5,3.6,2019-03-17
66,Górnik Zabrze,Cracovia,A,0,1,27,65,35,10,8,3,4,7,4,,,,,7,3,7,2,,,3,3,19,19,,,4.0,4.0,,,,,,,98,62,74,42,2.79,2.6500000000000004,3.2,2019-03-29
67,Lechia Gdańsk,Piast Gliwice,H,2,0,27,22,78,9,21,4,6,5,15,,,,,2,5,2,1,,,6,2,13,15,,,,,,,,,,,66,100,45,90,2.16,3.535,3.325,2019-03-29
269,Wisła Płock,Zagłębie Lubin,A,0,1,27,55,45,11,7,1,2,10,5,,,,,8,2,2,4,,,1,1,13,15,,,0.0,4.0,,,,,,,116,97,73,50,2.525,2.82,3.35,2019-03-29
64,Arka Gdynia,Śląsk Wrocław,A,0,2,27,57,43,7,12,1,3,6,9,,,,,9,5,1,2,,,1,1,17,19,,,0.0,2.0,,,,,,,78,67,72,54,2.7350000000000003,2.625,3.3,2019-03-30
63,Korona Kielce,Lech Poznań,D,0,0,27,45,55,9,3,3,0,6,3,,,,,5,1,1,1,,,0,3,18,15,,,1.0,3.0,,,,,,,107,109,77,64,2.655,2.77,3.175,2019-03-30
65,Miedź Legnica,Zagłębie Sosnowiec,A,0,2,27,56,44,17,14,6,6,11,8,,,,,7,3,2,2,,,4,6,20,10,,,1.0,2.0,,,,,,,108,123,78,68,2.035,3.54,3.625,2019-03-30
61,Wisła Kraków,Legia Warszawa,H,4,0,27,56,44,17,15,9,4,8,11,,,,,8,7,0,1,,,4,5,9,14,,,0.0,1.0,,,,,,,82,69,49,46,3.415,2.16,3.425,2019-03-31
62,Pogoń Szczecin,Jagiellonia Białystok,D,0,0,27,63,37,18,3,5,1,13,2,,,,,5,5,4,3,,,1,5,20,13,,,3.0,2.0,,,,,,,96,78,75,41,2.1,3.585,3.4,2019-03-31
59,Zagłębie Lubin,Górnik Zabrze,D,1,1,28,49,51,18,8,6,3,12,5,,,,,4,3,5,8,,,2,5,11,14,,,2.0,1.0,,,,,,,137,100,102,47,2.1500000000000004,3.37,3.4,2019-04-02
60,Cracovia,Korona Kielce,H,2,1,28,57,43,11,12,5,7,6,5,,,,,2,8,1,5,,,6,3,15,17,,,1.0,1.0,,,,,,,106,98,72,80,2.135,3.695,3.225,2019-04-02
58,Arka Gdynia,Lechia Gdańsk,D,0,0,28,66,34,6,10,2,4,4,6,,,,,6,8,1,0,,,4,2,14,19,,,3.0,1.0,,,,,,,79,50,68,63,3.44,2.2350000000000003,3.2,2019-04-02
268,Śląsk Wrocław,Miedź Legnica,D,0,0,28,49,51,13,15,6,5,7,10,,,,,6,5,1,0,,,5,6,11,14,,,1.0,2.0,,,,,,,97,83,60,46,1.875,4.33,3.55,2019-04-02
56,Lech Poznań,Pogoń Szczecin,H,3,2,28,60,40,10,17,6,6,4,11,,,,,3,6,2,1,,,4,3,10,17,,,3.0,1.0,,,,,,,108,110,56,71,2.465,2.95,3.25,2019-04-03
57,Piast Gliwice,Wisła Płock,H,1,0,28,57,43,12,11,5,3,7,8,,,,,9,5,2,3,,,3,4,18,9,,,1.0,0.0,,,,,,,115,98,100,65,1.87,4.29,3.55,2019-04-03
54,Legia Warszawa,Jagiellonia Białystok,H,3,0,28,51,49,21,16,12,9,9,7,,,,,6,8,3,4,,,9,9,12,8,,,2.0,2.0,,,,,,,89,99,52,60,1.87,4.4049999999999985,3.5,2019-04-03
55,Zagłębie Sosnowiec,Wisła Kraków,H,4,3,28,37,63,18,16,6,7,12,9,,,,,3,8,2,2,,,4,2,16,16,,,1.0,1.0,,,,,,,75,97,63,97,2.915,2.3600000000000003,3.575,2019-04-03
267,Korona Kielce,Zagłębie Lubin,A,0,2,29,53,47,18,10,4,5,14,5,,,,,11,4,4,4,,,3,4,14,9,,,4.0,1.0,,,,,,,106,97,93,67,2.455,3.03,3.225,2019-04-05
53,Miedź Legnica,Cracovia,H,2,1,29,39,61,12,13,6,5,6,8,,,,,5,7,1,2,,,4,4,16,14,1.0,0.0,2.0,3.0,,,,,,,102,149,54,95,3.105,2.46,3.15,2019-04-05
50,Lechia Gdańsk,Lech Poznań,H,1,0,29,59,41,12,10,1,1,11,9,,,,,4,5,2,2,,,1,0,21,15,,,3.0,1.0,,,,,,,81,96,62,79,2.185,3.4850000000000003,3.275,2019-04-06
51,Wisła Kraków,Piast Gliwice,D,2,2,29,53,47,16,20,7,8,9,12,,,,,4,11,3,2,,,6,5,19,14,,,2.0,0.0,,,,,,,102,128,74,95,2.69,2.675,3.3,2019-04-06
52,Jagiellonia Białystok,Zagłębie Sosnowiec,H,2,1,29,44,56,9,9,5,4,4,5,,,,,5,6,2,2,,,3,3,17,13,,,3.0,5.0,,,,,,,107,120,60,69,1.81,4.58,3.625,2019-04-06
48,Górnik Zabrze,Legia Warszawa,A,1,2,29,48,52,14,10,7,5,7,5,,,,,6,2,1,1,,,3,6,21,17,,,4.0,2.0,,,,,,,91,80,78,64,4.185,1.885,3.6,2019-04-07
49,Pogoń Szczecin,Arka Gdynia,D,3,3,29,49,51,17,10,4,3,13,7,,,,,4,6,2,1,,,0,1,12,14,0.0,1.0,1.0,4.0,,,,,,,93,91,63,55,1.79,4.94,3.5,2019-04-07
47,Wisła Płock,Śląsk Wrocław,H,2,0,29,44,56,8,7,2,1,6,6,,,,,2,3,0,5,,,1,0,17,20,,,0.0,3.0,,,,,,,118,138,70,74,2.8,2.635,3.225,2019-04-08
43,Legia Warszawa,Pogoń Szczecin,H,3,1,30,51,49,12,11,5,3,7,8,,,,,9,5,4,1,,,2,3,16,12,,,3.0,3.0,,,,,,,93,88,73,67,1.8,4.605,3.575,2019-04-13
266,Zagłębie Sosnowiec,Wisła Płock,A,1,3,30,52,48,13,15,8,8,5,7,,,,,3,5,2,1,,,5,7,17,19,,,2.0,4.0,,,,,,,94,89,82,80,2.55,2.77,3.375,2019-04-13
44,Piast Gliwice,Korona Kielce,H,4,0,30,39,61,21,10,8,5,13,5,,,,,4,3,1,5,,,5,4,8,12,,,2.0,2.0,,,,,,,105,100,81,76,1.85,4.385,3.5,2019-04-13
45,Śląsk Wrocław,Górnik Zabrze,A,0,1,30,53,47,17,12,2,4,15,8,,,,,11,3,1,1,,,3,2,17,13,,,4.0,0.0,,,,,,,53,54,51,34,2.1500000000000004,3.5,3.375,2019-04-13
46,Zagłębie Lubin,Wisła Kraków,H,3,1,30,40,60,17,9,10,2,7,7,,,,,9,9,2,2,,,1,7,10,14,,,2.0,4.0,,,,,,,117,115,80,97,2.35,3.015,3.475,2019-04-13
42,Lech Poznań,Jagiellonia Białystok,A,0,2,30,53,47,9,10,3,4,6,6,,,,,4,8,0,3,,,2,3,17,13,,,1.0,0.0,,,,,,,103,103,78,54,2.125,3.545,3.375,2019-04-13
41,Cracovia,Lechia Gdańsk,H,4,2,30,51,49,15,11,7,3,8,8,,,,,6,4,2,1,,,1,3,18,17,,,1.0,5.0,,,,,,,94,98,66,53,2.525,3.065,3.025,2019-04-13
40,Arka Gdynia,Miedź Legnica,D,1,1,30,60,40,16,10,2,4,14,6,,,,,7,4,0,0,,,3,1,11,17,,,2.0,4.0,,,,,,,113,68,95,51,2.21,3.395,3.3,2019-04-13
265,Lechia Gdańsk,Piast Gliwice,A,0,2,31,51,49,9,13,0,5,9,8,,,,,10,7,2,1,,,3,0,7,15,1.0,0.0,2.0,2.0,,,,,,,81,97,81,74,2.21,3.4450000000000003,3.25,2019-04-20
39,Zagłębie Lubin,Pogoń Szczecin,A,2,3,31,46,54,11,10,4,5,7,5,,,,,4,5,2,1,,,2,2,13,12,,,1.0,1.0,,,,,,,87,79,66,64,2.255,3.34,3.3,2019-04-20
