,home_team,away_team,result,goals_h,goals_a,round,ball_poss_h,ball_poss_a,goal_attempts_h,goal_attempts_a,shots_on_h,shots_on_a,shots_off_h,shots_off_a,shots_blocked_h,shots_blocked_a,free_kicks_h,free_kicks_a,corner_kicks_h,corner_kicks_a,offsides_h,offsides_a,thorw-in_h,thorw-in_a,goalkeeper_saves_h,goalkeeper_saves_a,fouls_h,fouls_a,yellow_h,yellow_a,red_h,red_a,passes_h,passes_a,passes_completed_h,passes_completed_a,tackles_h,tackles_a,attacks_h,attacks_a,attacks_dang_h,attacks_dang_a,odds_avg_h,odds_avg_a,odds_avg_d,date
153,Jagiellonia Białystok,Zagłębie Lubin,A,1,2,13,48,52,15.0,14.0,5,6,10,8,,,,,6,5,0.0,5.0,,,4.0,4.0,9.0,14.0,,,1.0,3.0,,,,,,,,,,,2.225,3.06,3.1500000000000004,2016-10-23
152,Ruch Chorzów,Korona Kielce,H,4,0,13,54,46,18.0,12.0,7,2,11,10,,,,,9,4,1.0,5.0,,,2.0,3.0,15.0,19.0,,,2.0,3.0,,,,,,,,,,,2.31,3.0,3.025,2016-10-24
151,Korona Kielce,Legia Warszawa,A,2,4,14,32,68,15.0,18.0,7,12,8,6,,,,,3,7,4.0,2.0,,,8.0,5.0,14.0,12.0,1.0,1.0,5.0,2.0,,,,,,,,,,,5.42,1.575,3.6,2016-10-28
282,Piast Gliwice,Bruk-Bet T.,H,2,1,14,53,47,13.0,20.0,3,3,10,17,,,,,5,7,2.0,0.0,,,2.0,1.0,24.0,19.0,,,3.0,2.0,,,,,,,,,,,2.4,2.835,3.05,2016-10-28
149,Pogoń Szczecin,Ruch Chorzów,H,2,1,14,59,41,21.0,5.0,8,2,13,3,,,,,3,2,4.0,3.0,,,1.0,6.0,16.0,10.0,,,2.0,2.0,,,,,,,,,,,1.8,4.18,3.3,2016-10-29
148,Lech Poznań,Wisła Płock,H,2,0,14,58,42,24.0,10.0,8,3,16,7,,,,,6,6,0.0,2.0,,,3.0,6.0,9.0,10.0,0.0,1.0,1.0,2.0,,,,,,,,,,,1.6749999999999998,4.73,3.45,2016-10-29
150,Górnik Łęczna,Śląsk Wrocław,A,0,3,14,55,45,24.0,13.0,5,7,19,6,,,,,6,1,0.0,4.0,,,4.0,5.0,12.0,18.0,,,1.0,2.0,,,,,,,,,,,2.625,2.66,2.95,2016-10-29
146,Arka Gdynia,Lechia Gdańsk,D,1,1,14,37,63,7.0,12.0,2,3,5,9,,,,,0,3,4.0,1.0,,,2.0,1.0,17.0,17.0,0.0,1.0,1.0,2.0,,,,,,,,,,,2.7,2.525,3.025,2016-10-30
147,Cracovia,Jagiellonia Białystok,A,1,3,14,58,42,13.0,18.0,5,8,8,10,,,,,4,6,3.0,0.0,,,5.0,4.0,14.0,13.0,1.0,0.0,3.0,1.0,,,,,,,,,,,2.25,3.02,3.1,2016-10-30
145,Zagłębie Lubin,Wisła Kraków,D,2,2,14,55,45,19.0,14.0,5,4,14,10,,,,,8,5,3.0,2.0,,,2.0,3.0,13.0,12.0,,,2.0,2.0,,,,,,,,,,,2.2,3.175,3.05,2016-10-31
144,Ruch Chorzów,Lech Poznań,A,0,5,15,45,55,8.0,23.0,2,9,6,14,,,,,4,9,0.0,1.0,,,4.0,2.0,7.0,13.0,,,1.0,1.0,,,,,,,,,,,3.83,1.9,3.225,2016-11-04
281,Wisła Płock,Arka Gdynia,D,0,0,15,59,41,18.0,10.0,6,0,12,10,,,,,10,2,0.0,0.0,,,0.0,6.0,20.0,16.0,,,1.0,5.0,,,,,,,,,,,2.45,2.83,3.0,2016-11-04
143,Bruk-Bet T.,Korona Kielce,A,1,3,15,46,54,11.0,18.0,3,5,8,13,,,,,3,7,0.0,2.0,,,2.0,2.0,11.0,16.0,1.0,0.0,0.0,2.0,,,,,,,,,,,1.76,4.43,3.275,2016-11-05
142,Jagiellonia Białystok,Piast Gliwice,H,2,0,15,50,50,24.0,8.0,9,1,15,7,,,,,8,2,2.0,2.0,,,1.0,7.0,16.0,14.0,,,0.0,1.0,,,,,,,,,,,1.735,4.44,3.375,2016-11-05
141,Lechia Gdańsk,Pogoń Szczecin,D,1,1,15,54,46,13.0,7.0,6,3,7,4,,,,,6,2,4.0,3.0,,,2.0,5.0,13.0,15.0,,,2.0,3.0,,,,,,,,,,,1.85,3.97,3.275,2016-11-05
140,Wisła Kraków,Górnik Łęczna,H,3,2,15,51,49,13.0,10.0,8,5,5,5,,,,,10,3,4.0,1.0,,,3.0,5.0,15.0,14.0,0.0,1.0,2.0,4.0,,,,,,,,,,,1.825,4.1850000000000005,3.3,2016-11-06
139,Śląsk Wrocław,Zagłębie Lubin,H,2,1,15,51,49,19.0,14.0,6,3,13,11,,,,,4,3,1.0,5.0,,,2.0,4.0,6.0,18.0,,,2.0,2.0,,,,,,,,,,,2.5,2.76,2.975,2016-11-06
138,Legia Warszawa,Cracovia,H,2,0,15,46,54,11.0,14.0,6,4,5,10,,,,,7,6,6.0,0.0,,,4.0,4.0,11.0,13.0,,,1.0,2.0,,,,,,,,,,,1.55,5.755,3.575,2016-11-06
280,Piast Gliwice,Cracovia,D,2,2,16,48,52,10.0,16.0,3,10,7,6,,,,,1,8,2.0,1.0,,,8.0,1.0,14.0,18.0,,,0.0,5.0,,,,,,,,,,,2.825,2.45,3.0,2016-11-18
137,Jagiellonia Białystok,Legia Warszawa,A,1,4,16,41,59,8.0,10.0,2,7,6,3,,,,,5,2,2.0,1.0,,,3.0,1.0,16.0,12.0,,,2.0,1.0,,,,,,,,,,,3.075,2.265,3.05,2016-11-18
136,Górnik Łęczna,Ruch Chorzów,A,0,4,16,46,54,8.0,11.0,1,8,7,3,,,,,4,6,4.0,0.0,,,4.0,1.0,12.0,13.0,1.0,0.0,0.0,2.0,,,,,,,,,,,2.25,3.07,3.05,2016-11-19
134,Lechia Gdańsk,Wisła Płock,H,2,1,16,65,35,26.0,13.0,9,6,17,7,,,,,6,7,1.0,2.0,,,5.0,7.0,14.0,24.0,,,5.0,5.0,,,,,,,,,,,1.725,4.41,3.425,2016-11-19
135,Pogoń Szczecin,Wisła Kraków,H,6,2,16,57,43,16.0,11.0,9,3,7,8,,,,,5,1,1.0,2.0,,,1.0,3.0,9.0,13.0,,,1.0,2.0,,,,,,,,,,,1.915,3.76,3.225,2016-11-19
133,Arka Gdynia,Bruk-Bet T.,A,1,3,16,54,46,8.0,13.0,3,6,5,7,,,,,4,5,0.0,0.0,,,3.0,2.0,14.0,27.0,1.0,0.0,1.0,1.0,,,,,,,,,,,2.2,3.175,3.05,2016-11-20
132,Lech Poznań,Śląsk Wrocław,H,3,0,16,50,50,12.0,13.0,5,2,7,11,,,,,3,4,1.0,2.0,,,2.0,2.0,16.0,17.0,,,0.0,1.0,,,,,,,,,,,1.725,4.41,3.425,2016-11-20
131,Korona Kielce,Zagłębie Lubin,H,2,1,16,51,49,18.0,12.0,6,4,12,8,,,,,5,3,4.0,0.0,,,3.0,4.0,16.0,19.0,,,2.0,4.0,,,,,,,,,,,3.2750000000000004,2.125,3.1,2016-11-21
130,Zagłębie Lubin,Lech Poznań,A,0,3,17,50,50,17.0,14.0,6,10,11,4,,,,,7,8,0.0,1.0,,,7.0,6.0,11.0,8.0,,,4.0,1.0,,,,,,,,,,,2.97,2.3,3.1,2016-11-25
279,Cracovia,Bruk-Bet T.,A,1,3,17,67,33,17.0,9.0,5,4,12,5,,,,,9,5,1.0,2.0,,,1.0,4.0,10.0,11.0,,,2.0,1.0,,,,,,,,,,,1.86,3.9,3.275,2016-11-25
129,Korona Kielce,Pogoń Szczecin,H,4,1,17,41,59,14.0,19.0,5,6,9,13,,,,,6,5,3.0,0.0,,,5.0,1.0,15.0,12.0,,,3.0,4.0,,,,,,,,,,,3.07,2.235,3.1,2016-11-26
127,Wisła Kraków,Arka Gdynia,H,5,1,17,54,46,15.0,9.0,9,2,6,7,,,,,1,5,0.0,0.0,,,1.0,4.0,17.0,8.0,,,1.0,1.0,,,,,,,,,,,2.1500000000000004,3.2,3.125,2016-11-26
128,Ruch Chorzów,Jagiellonia Białystok,A,1,2,17,56,44,10.0,10.0,7,3,3,7,,,,,4,2,0.0,1.0,,,1.0,6.0,11.0,11.0,,,2.0,0.0,,,,,,,,,,,3.325,2.135,3.05,2016-11-26
126,Wisła Płock,Piast Gliwice,D,0,0,17,47,53,16.0,19.0,1,2,15,17,,,,,1,3,0.0,0.0,,,2.0,1.0,9.0,12.0,,,1.0,3.0,,,,,,,,,,,2.125,3.325,3.075,2016-11-27
125,Śląsk Wrocław,Legia Warszawa,A,0,4,17,43,57,9.0,16.0,1,9,8,7,,,,,7,9,2.0,1.0,,,5.0,1.0,20.0,11.0,1.0,0.0,2.0,2.0,,,,,,,,,,,4.4350000000000005,1.725,3.4,2016-11-27
124,Lechia Gdańsk,Górnik Łęczna,H,3,0,17,55,45,21.0,10.0,6,3,15,7,,,,,7,5,1.0,1.0,,,3.0,3.0,18.0,15.0,,,0.0,2.0,,,,,,,,,,,1.55,5.705,3.7,2016-11-28
123,Legia Warszawa,Wisła Płock,D,2,2,18,59,41,14.0,11.0,7,7,7,4,,,,,5,4,1.0,1.0,,,5.0,5.0,10.0,20.0,,,1.0,1.0,,,,,,,,,,,1.34,9.03,4.25,2016-12-02
278,Bruk-Bet T.,Zagłębie Lubin,A,0,1,18,58,42,13.0,13.0,1,6,12,7,,,,,10,6,3.0,1.0,,,5.0,1.0,10.0,17.0,,,2.0,2.0,,,,,,,,,,,2.435,2.85,2.975,2016-12-02
122,Piast Gliwice,Korona Kielce,H,1,0,18,49,51,18.0,16.0,7,5,11,11,,,,,8,2,1.0,1.0,,,5.0,6.0,16.0,18.0,,,3.0,5.0,,,,,,,,,,,2.3,2.95,3.1,2016-12-03
121,Śląsk Wrocław,Pogoń Szczecin,D,1,1,18,44,56,9.0,18.0,3,6,4,10,2.0,2.0,,,5,1,2.0,2.0,,,5.0,2.0,15.0,17.0,,,2.0,1.0,,,,,,,,,,,2.575,2.675,2.975,2016-12-03
120,Wisła Kraków,Lechia Gdańsk,H,3,0,18,39,61,14.0,14.0,7,4,7,10,,,,,5,6,1.0,2.0,,,4.0,4.0,25.0,16.0,,,0.0,2.0,,,,,,,,,,,2.675,2.525,3.05,2016-12-03
119,Cracovia,Górnik Łęczna,D,1,1,18,60,40,31.0,6.0,10,1,21,5,,,,,6,1,1.0,2.0,,,1.0,9.0,13.0,14.0,,,2.0,1.0,,,,,,,,,,,1.71,4.51,3.425,2016-12-04
118,Jagiellonia Białystok,Lech Poznań,H,2,1,18,46,54,17.0,10.0,4,2,13,8,,,,,3,0,2.0,0.0,,,1.0,2.0,14.0,15.0,,,2.0,2.0,,,,,,,,,,,2.725,2.525,3.0,2016-12-04
117,Ruch Chorzów,Arka Gdynia,A,1,2,18,58,42,9.0,11.0,2,3,7,8,,,,,4,3,2.0,2.0,,,1.0,1.0,15.0,23.0,,,0.0,2.0,,,,,,,,,,,2.35,2.95,3.0,2016-12-05
116,Lechia Gdańsk,Śląsk Wrocław,H,3,0,19,63,37,12.0,7.0,5,3,7,4,,,,,8,2,1.0,1.0,,,3.0,2.0,19.0,19.0,,,2.0,0.0,,,,,,,,,,,1.6949999999999998,4.69,3.425,2016-12-09
277,Pogoń Szczecin,Zagłębie Lubin,D,1,1,19,57,43,9.0,11.0,2,5,7,6,,,,,3,5,2.0,2.0,,,4.0,1.0,14.0,16.0,,,1.0,3.0,,,,,,,,,,,2.125,3.335,3.05,2016-12-09
114,Wisła Płock,Ruch Chorzów,H,4,3,19,46,54,14.0,17.0,7,9,7,8,,,,,7,5,1.0,3.0,,,6.0,3.0,18.0,8.0,,,4.0,0.0,,,,,,,,,,,2.075,3.45,3.05,2016-12-10
113,Wisła Kraków,Cracovia,D,1,1,19,46,54,7.0,16.0,2,3,5,13,,,,,7,3,3.0,1.0,,,2.0,1.0,17.0,23.0,,,1.0,4.0,,,,,,,,,,,2.25,3.085,3.05,2016-12-10
115,Górnik Łęczna,Bruk-Bet T.,H,3,0,19,56,44,11.0,12.0,6,4,5,8,,,,,2,5,2.0,4.0,,,4.0,3.0,8.0,15.0,,,2.0,2.0,,,,,,,,,,,2.685,2.575,2.975,2016-12-10
112,Lech Poznań,Korona Kielce,H,1,0,19,59,41,25.0,16.0,5,5,20,11,,,,,4,7,2.0,1.0,,,5.0,4.0,12.0,18.0,,,3.0,1.0,,,,,,,,,,,1.495,6.295,3.775,2016-12-11
111,Piast Gliwice,Legia Warszawa,A,1,5,19,55,45,19.0,14.0,5,8,14,6,,,,,11,5,2.0,3.0,,,3.0,4.0,15.0,8.0,,,2.0,1.0,,,,,,,,,,,5.345,1.585,3.65,2016-12-11
110,Arka Gdynia,Jagiellonia Białystok,A,2,3,19,50,50,17.0,7.0,5,3,12,4,,,,,8,1,0.0,0.0,,,1.0,3.0,9.0,15.0,,,1.0,2.0,,,,,,,,,,,2.915,2.375,3.0,2016-12-12
276,Bruk-Bet T.,Pogoń Szczecin,H,2,0,20,40,60,8.0,15.0,3,3,5,12,,,,,5,3,0.0,1.0,,,3.0,1.0,20.0,12.0,,,1.0,3.0,,,,,,,,,,,2.585,2.685,2.975,2016-12-16
109,Ruch Chorzów,Wisła Kraków,H,1,0,20,51,49,21.0,9.0,8,2,6,5,7.0,2.0,,,8,1,0.0,2.0,,,2.0,7.0,12.0,16.0,,,3.0,1.0,,,,,,,,,,,3.25,2.15,3.075,2016-12-16
106,Cracovia,Lech Poznań,D,1,1,20,46,54,11.0,15.0,6,6,5,9,,,,,5,10,1.0,0.0,,,5.0,5.0,12.0,10.0,,,1.0,1.0,,,,,,,,,,,2.835,2.425,3.05,2016-12-17
107,Jagiellonia Białystok,Wisła Płock,A,1,2,20,59,41,16.0,7.0,4,3,12,4,,,,,1,2,1.0,1.0,,,1.0,3.0,12.0,8.0,,,3.0,1.0,,,,,,,,,,,1.745,4.25,3.45,2016-12-17
108,Korona Kielce,Lechia Gdańsk,H,2,0,20,51,49,15.0,9.0,6,4,9,5,,,,,4,9,1.0,2.0,,,4.0,4.0,13.0,15.0,,,2.0,3.0,,,,,,,,,,,3.46,2.05,3.1,2016-12-17
104,Legia Warszawa,Górnik Łęczna,H,5,0,20,60,40,14.0,16.0,5,6,9,10,,,,,2,8,2.0,5.0,,,6.0,0.0,8.0,7.0,,,2.0,1.0,,,,,,,,,,,1.21,11.96,5.5,2016-12-18
105,Śląsk Wrocław,Arka Gdynia,A,0,2,20,57,43,10.0,16.0,2,6,8,10,,,,,2,8,1.0,2.0,,,4.0,2.0,19.0,10.0,,,2.0,1.0,,,,,,,,,,,2.335,2.95,3.05,2016-12-18
103,Zagłębie Lubin,Piast Gliwice,H,2,1,20,48,52,12.0,15.0,4,4,8,11,,,,,2,3,4.0,0.0,,,3.0,2.0,9.0,7.0,,,4.0,1.0,,,,,,,,,,,1.75,4.385,3.35,2016-12-19
102,Lech Poznań,Bruk-Bet T.,H,3,0,21,54,46,21.0,8.0,5,4,16,4,,,,,9,4,3.0,1.0,,,4.0,2.0,13.0,17.0,0.0,1.0,1.0,5.0,,,,,,,,,,,1.76,4.54,3.525,2017-02-10
275,Ruch Chorzów,Cracovia,A,0,1,21,46,54,7.0,10.0,2,3,5,7,,,,,1,0,1.0,1.0,,,2.0,2.0,15.0,13.0,,,0.0,1.0,,,,,,,,,,,2.915,2.425,3.1,2017-02-10
100,Arka Gdynia,Legia Warszawa,A,0,1,21,43,57,11.0,8.0,4,3,7,5,,,,,6,1,0.0,1.0,,,2.0,4.0,15.0,12.0,,,2.0,1.0,,,,,,,,,,,4.66,1.75,3.5,2017-02-11
101,Wisła Kraków,Korona Kielce,H,2,0,21,43,57,16.0,19.0,6,4,10,15,,,,,2,3,3.0,1.0,,,4.0,4.0,21.0,19.0,,,3.0,0.0,,,,,,,,,,,1.81,4.415,3.35,2017-02-11
98,Lechia Gdańsk,Jagiellonia Białystok,H,3,0,21,60,40,8.0,11.0,3,4,5,7,,,,,6,2,1.0,2.0,,,4.0,0.0,14.0,20.0,,,4.0,3.0,,,,,,,,,,,2.075,3.605,3.175,2017-02-12
99,Wisła Płock,Śląsk Wrocław,D,1,1,21,49,51,12.0,15.0,2,4,10,11,,,,,1,2,1.0,0.0,,,3.0,1.0,12.0,9.0,,,2.0,0.0,,,,,,,,,,,2.225,3.3,3.1,2017-02-12
97,Pogoń Szczecin,Piast Gliwice,H,2,1,21,57,43,20.0,10.0,7,4,13,6,,,,,7,2,2.0,3.0,,,3.0,5.0,10.0,13.0,0.0,1.0,3.0,4.0,,,,,,,,,,,1.8,4.45,3.325,2017-02-13
274,Jagiellonia Białystok,Górnik Łęczna,H,5,0,22,47,53,18.0,8.0,10,0,8,8,,,,,12,3,0.0,0.0,,,0.0,5.0,18.0,19.0,,,1.0,2.0,,,,,,,,,,,1.61,5.5,3.6,2017-02-17
96,Bruk-Bet T.,Lechia Gdańsk,D,1,1,22,40,60,12.0,11.0,6,5,6,6,,,,,6,4,0.0,2.0,,,4.0,5.0,17.0,14.0,,,1.0,4.0,,,,,,,,,,,3.35,2.17,3.15,2017-02-17
93,Piast Gliwice,Lech Poznań,A,0,3,22,46,54,15.0,22.0,4,11,11,11,,,,,4,2,1.0,0.0,,,8.0,4.0,16.0,12.0,,,2.0,0.0,,,,,,,,,,,4.5,1.75,3.4,2017-02-18
94,Śląsk Wrocław,Wisła Kraków,H,1,0,22,47,53,12.0,14.0,3,5,9,9,,,,,4,15,2.0,0.0,,,5.0,2.0,14.0,14.0,,,1.0,2.0,,,,,,,,,,,2.55,2.7,3.1,2017-02-18
95,Korona Kielce,Wisła Płock,H,4,2,22,54,46,21.0,10.0,10,5,11,5,,,,,7,6,0.0,2.0,,,3.0,6.0,15.0,12.0,,,3.0,2.0,,,,,,,,,,,2.5,2.85,3.05,2017-02-18
91,Legia Warszawa,Ruch Chorzów,A,1,3,22,66,34,30.0,7.0,6,5,24,2,,,,,6,0,2.0,0.0,,,2.0,5.0,8.0,10.0,0.0,1.0,2.0,2.0,,,,,,,,,,,1.27,13.0,5.0,2017-02-19
92,Cracovia,Pogoń Szczecin,D,1,1,22,57,43,10.0,4.0,4,1,6,3,,,,,4,2,0.0,2.0,,,0.0,3.0,15.0,13.0,,,1.0,1.0,,,,,,,,,,,2.32,3.05,3.1,2017-02-19
90,Zagłębie Lubin,Arka Gdynia,H,1,0,22,58,42,11.0,5.0,2,2,9,3,,,,,7,2,1.0,0.0,,,2.0,1.0,10.0,13.0,,,1.0,4.0,,,,,,,,,,,2.0,3.7,3.15,2017-02-20
273,Arka Gdynia,Korona Kielce,H,4,1,23,46,54,14.0,16.0,9,6,5,10,,,,,1,9,3.0,2.0,,,5.0,5.0,21.0,16.0,,,1.0,1.0,,,,,,,,,,,2.27,3.2,3.05,2017-02-24
89,Pogoń Szczecin,Lech Poznań,A,0,3,23,57,43,18.0,10.0,5,5,13,5,,,,,10,5,2.0,0.0,,,2.0,5.0,12.0,16.0,,,1.0,1.0,,,,,,,,,,,3.35,2.2,3.1,2017-02-24
87,Lechia Gdańsk,Cracovia,H,4,2,23,47,53,13.0,22.0,6,9,7,13,,,,,11,7,1.0,1.0,,,7.0,2.0,17.0,23.0,,,3.0,3.0,,,,,,,,,,,1.8,4.4,3.3,2017-02-25
88,Wisła Płock,Zagłębie Lubin,H,2,1,23,52,48,15.0,12.0,3,6,12,6,,,,,9,2,0.0,1.0,,,5.0,1.0,14.0,15.0,,,2.0,0.0,,,,,,,,,,,2.7,2.7,3.05,2017-02-25
86,Wisła Kraków,Jagiellonia Białystok,H,3,1,23,45,55,9.0,8.0,4,4,5,4,,,,,6,5,3.0,3.0,,,3.0,1.0,19.0,12.0,1.0,0.0,3.0,1.0,,,,,,,,,,,2.68,2.67,3.05,2017-02-25
84,Legia Warszawa,Bruk-Bet T.,D,1,1,23,65,35,16.0,8.0,2,4,14,4,,,,,12,2,1.0,1.0,,,3.0,1.0,17.0,8.0,,,,,,,,,,,,,,,1.38,8.2,4.4,2017-02-26
85,Górnik Łęczna,Piast Gliwice,H,1,0,23,53,47,16.0,12.0,6,3,10,9,,,,,8,7,2.0,0.0,,,3.0,5.0,15.0,21.0,0.0,1.0,2.0,3.0,,,,,,,,,,,,,,2017-02-26
83,Ruch Chorzów,Śląsk Wrocław,H,2,0,23,42,58,6.0,11.0,3,4,3,7,,,,,6,7,0.0,3.0,,,4.0,1.0,10.0,15.0,,,1.0,1.0,,,,,,,,,,,2.7,2.65,3.05,2017-02-27
272,Korona Kielce,Górnik Łęczna,H,2,1,24,59,41,21.0,13.0,6,2,15,11,,,,,8,3,1.0,2.0,,,1.0,4.0,17.0,24.0,0.0,1.0,2.0,5.0,,,,,,,,,,,1.92,4.05,3.2,2017-03-03
82,Zagłębie Lubin,Legia Warszawa,A,1,3,24,44,56,14.0,14.0,4,5,10,9,,,,,5,7,5.0,2.0,,,2.0,3.0,14.0,11.0,,,3.0,2.0,,,,,,,,,,,3.5,2.1,3.15,2017-03-03
79,Piast Gliwice,Wisła Kraków,A,1,2,24,47,53,9.0,13.0,5,6,4,7,,,,,5,9,1.0,1.0,,,4.0,4.0,12.0,13.0,,,,,,,,,,,,,,,3.0,2.3,3.15,2017-03-04
80,Bruk-Bet T.,Ruch Chorzów,D,0,0,24,54,46,11.0,15.0,7,7,4,8,,,,,2,5,1.0,1.0,,,7.0,7.0,13.0,9.0,,,3.0,3.0,,,,,,,,,,,2.12,3.45,3.1,2017-03-04
81,Cracovia,Arka Gdynia,D,1,1,24,58,42,17.0,10.0,5,4,12,6,,,,,4,4,2.0,2.0,,,3.0,4.0,15.0,16.0,,,1.0,2.0,,,,,,,,,,,1.95,3.8,3.2,2017-03-04
78,Jagiellonia Białystok,Śląsk Wrocław,H,4,1,24,50,50,18.0,15.0,7,3,11,12,,,,,9,1,2.0,1.0,,,2.0,3.0,14.0,17.0,0.0,1.0,2.0,2.0,,,,,,,,,,,1.65,5.3,3.55,2017-03-05
77,Lech Poznań,Lechia Gdańsk,H,1,0,24,43,57,20.0,7.0,5,2,15,5,,,,,6,4,6.0,1.0,,,2.0,4.0,21.0,15.0,0.0,3.0,5.0,7.0,,,,,,,,,,,1.9,4.25,3.2,2017-03-05
76,Pogoń Szczecin,Wisła Płock,D,1,1,24,62,38,24.0,7.0,5,3,19,4,,,,,11,3,1.0,0.0,,,2.0,4.0,22.0,18.0,,,3.0,6.0,,,,,,,,,,,1.95,3.9,3.2,2017-03-06
271,Górnik Łęczna,Zagłębie Lubin,A,0,1,21,56,44,15.0,14.0,4,5,11,9,,,,,11,3,0.0,2.0,,,4.0,4.0,15.0,22.0,,,1.0,2.0,,,,,,,,,,,3.095,2.3,3.1,2017-03-07
75,Arka Gdynia,Lech Poznań,A,1,4,25,57,43,9.0,12.0,3,6,6,6,,,,,4,7,2.0,1.0,,,2.0,2.0,15.0,17.0,,,1.0,1.0,,,,,,,,,,,4.0,1.95,3.2,2017-03-10
270,Śląsk Wrocław,Piast Gliwice,A,3,4,25,56,44,14.0,13.0,5,5,9,8,,,,,5,1,2.0,0.0,,,1.0,2.0,13.0,11.0,1.0,1.0,2.0,2.0,,,,,,,,,,,2.05,3.55,3.15,2017-03-10
72,Jagiellonia Białystok,Korona Kielce,H,4,1,25,52,48,13.0,9.0,6,1,7,8,,,,,5,4,5.0,2.0,,,0.0,2.0,19.0,20.0,,,1.0,3.0,,,,,,,,,,,1.57,5.8,3.6,2017-03-11
73,Ruch Chorzów,Lechia Gdańsk,H,2,1,25,41,59,11.0,12.0,2,4,9,8,,,,,3,8,1.0,4.0,,,3.0,0.0,8.0,10.0,,,2.0,1.0,,,,,,,,,,,3.25,2.2,3.1,2017-03-11
74,Wisła Płock,Bruk-Bet T.,H,1,0,25,48,52,10.0,17.0,3,9,7,8,,,,,2,9,1.0,1.0,,,9.0,2.0,11.0,9.0,,,1.0,1.0,,,,,,,,,,,2.35,3.05,3.05,2017-03-11
71,Górnik Łęczna,Pogoń Szczecin,D,2,2,25,55,45,17.0,13.0,7,4,10,9,,,,,4,3,3.0,3.0,,,2.0,5.0,18.0,14.0,0.0,1.0,2.0,1.0,,,,,,,,,,,2.95,2.35,3.1,2017-03-12
70,Legia Warszawa,Wisła Kraków,H,1,0,25,51,49,11.0,8.0,5,1,6,7,,,,,3,5,6.0,2.0,,,1.0,4.0,12.0,19.0,,,1.0,2.0,,,,,,,,,,,1.58,5.8,3.75,2017-03-12
69,Cracovia,Zagłębie Lubin,D,1,1,25,58,42,,,5,6,12,8,,,,,2,5,1.0,5.0,,,,,12.0,20.0,,,3.0,4.0,,,,,,,,,,,2.27,3.1,3.1,2017-03-13
68,Wisła Kraków,Wisła Płock,H,3,2,26,55,45,17.0,17.0,6,9,11,8,,,,,8,4,1.0,1.0,,,7.0,3.0,18.0,16.0,,,6.0,2.0,,,,,,,,,,,1.82,4.25,3.3,2017-03-17
269,Bruk-Bet T.,Śląsk Wrocław,A,1,2,26,47,53,6.0,18.0,2,5,4,13,,,,,2,6,2.0,1.0,,,3.0,1.0,11.0,22.0,,,1.0,2.0,,,,,,,,,,,2.22,3.25,3.1,2017-03-17
67,Piast Gliwice,Arka Gdynia,H,3,2,26,57,43,18.0,10.0,5,3,13,7,,,,,7,0,1.0,1.0,,,1.0,2.0,17.0,16.0,0.0,1.0,2.0,4.0,,,,,,,,,,,2.57,2.7,3.1,2017-03-18
66,Zagłębie Lubin,Ruch Chorzów,A,0,1,26,55,45,24.0,6.0,5,2,19,4,,,,,11,3,5.0,0.0,,,1.0,5.0,8.0,8.0,,,0.0,1.0,,,,,,,,,,,1.87,4.1,3.3,2017-03-18
65,Pogoń Szczecin,Jagiellonia Białystok,D,0,0,26,65,35,15.0,11.0,4,2,11,9,,,,,5,2,2.0,1.0,,,2.0,4.0,12.0,15.0,0.0,1.0,3.0,2.0,,,,,,,,,,,2.7,2.65,3.1,2017-03-18
63,Korona Kielce,Cracovia,H,3,0,26,56,44,27.0,4.0,5,0,22,4,,,,,9,2,3.0,2.0,,,0.0,2.0,25.0,11.0,0.0,1.0,3.0,2.0,,,,,,,,,,,2.63,2.6,3.1,2017-03-19
64,Lech Poznań,Górnik Łęczna,D,0,0,26,54,46,15.0,9.0,4,2,11,7,,,,,5,5,0.0,2.0,,,2.0,4.0,9.0,11.0,,,3.0,0.0,,,,,,,,,,,1.23,13.5,5.5,2017-03-19
62,Lechia Gdańsk,Legia Warszawa,A,1,2,26,55,45,11.0,8.0,4,5,7,3,,,,,5,10,1.0,3.0,,,3.0,3.0,21.0,18.0,,,3.0,2.0,,,,,,,,,,,3.05,2.28,3.1,2017-03-19
268,Śląsk Wrocław,Korona Kielce,H,3,0,27,53,47,19.0,11.0,10,4,9,7,,,,,6,7,2.0,1.0,,,4.0,7.0,18.0,19.0,,,1.0,3.0,,,,,,,,,,,2.2,3.35,3.1,2017-03-31
61,Wisła Kraków,Lech Poznań,D,0,0,27,50,50,11.0,13.0,0,3,11,10,,,,,6,9,0.0,1.0,,,3.0,0.0,15.0,13.0,,,0.0,1.0,,,,,,,,,,,3.15,2.27,3.1,2017-03-31
58,Legia Warszawa,Pogoń Szczecin,H,2,0,27,55,45,16.0,15.0,4,4,12,11,,,,,18,8,5.0,3.0,,,4.0,2.0,8.0,12.0,,,1.0,0.0,,,,,,,,,,,1.4,8.2,4.4,2017-04-01
60,Arka Gdynia,Górnik Łęczna,A,2,4,27,56,44,17.0,9.0,4,7,13,2,,,,,8,0,0.0,1.0,,,3.0,4.0,18.0,15.0,0.0,1.0,4.0,5.0,,,,,,,,,,,1.8,4.45,3.35,2017-04-01
